first-k,SMRS,TextRank,FWSR-BM25,FWSR-SIF
0.21958975218924348,0.18440812916655264,0.22372614790230805,0.18661735265666565,0.20574413028322547
0.16190376479640978,0.13750948250490028,0.1638062776014589,0.1252794060373432,0.16083909867302063
0.3713537034431742,0.29901475167434277,0.4068681144645192,0.4115725399475087,0.3053033614789584
0.04480162500384206,0.031139618938006028,0.050067440156333874,0.03819162197466897,0.03661331766934556
0.03264495751246865,0.02340139025709175,0.036790412585204144,0.02492115191504348,0.028568563395245092
0.08213295306506542,0.050723240726980874,0.09929940022498698,0.09593110052861376,0.0559064772770666
0.16948861519601102,0.1414950762147707,0.16572017326635818,0.1273115783952682,0.16681948539943647
0.15509690259858136,0.1291356448244901,0.15472726566905046,0.11892129963600417,0.15297346901880046
0.35647006317107205,0.2820782460494134,0.3861245582404513,0.3931493081532969,0.2920250526044978
2.903938293457031e-06,0.5425968647003174,0.012581562995910645,1.6316408538818359,1.8179360246658325
190.04,146.82,252.98,298.7,128.52
