first-k,SMRS,TextRank,FWSR-BM25,FWSR-SIF
0.183841301400962,0.1460436888762088,0.19939955377485152,0.19899110622026195,0.18001731570530194
0.1509714651304923,0.12030878800107189,0.1491099652932488,0.1407115893534418,0.1567539168019113
0.2597203185107136,0.2019619976865073,0.3258319783062808,0.36861663617583285,0.24260639336854462
0.029331199152209362,0.02149684534324048,0.03761013261189088,0.05162262137839468,0.030487425808068982
0.022866015232117808,0.016876871418163734,0.026979274698149903,0.03530272995949247,0.024418286207400622
0.04937731125459588,0.03120474309399234,0.06834966973084494,0.10648860706533947,0.05065898523331609
0.14392236351030965,0.11877684487787045,0.1442276125062096,0.13919968442463015,0.1499378226224067
0.13513321107883833,0.11167558880160752,0.13183764614513224,0.1280380110093634,0.14739379163262603
0.23593803188023257,0.18862563388182146,0.2928823389577325,0.33837890739768794,0.22731367912641517
2.1349300037730825e-06,0.5244396166367964,0.014243201775984331,0.0011311552741310813,0.056636674837632614
134.0909090909091,119.56818181818181,190.22727272727272,205.97727272727272,102.9090909090909
