first-k,SMRS,TextRank,FWSR-BM25,FWSR-SIF
0.05274771627398746,0.06243516253488203,0.045275271540361504,0.042414906350757044,0.06516521935000953
0.03974419314742894,0.041518435979571514,0.028010917804913257,0.02510029612921364,0.046243288473836366
0.16437357523431068,0.16647514764696375,0.13632334017380693,0.11971863393400098,0.1369113138040617
0.02831893193340292,0.039686515938574786,0.020028619151251318,0.022153804870628433,0.04959742163459096
0.017672673609032255,0.026400456222995233,0.011202724940019141,0.012365535674850495,0.033369651018474986
0.1296964724338603,0.09003941680837357,0.12942729568653233,0.12706218422240143,0.10105991114992822
0.04339546684925838,0.04175049724508455,0.026871536279552282,0.02544165477110173,0.05201214110287262
0.03884066283736938,0.03911719486825679,0.025855098294306475,0.024822691442746618,0.047416270589300424
0.16257737342935416,0.1538241463861525,0.12979524596335357,0.12105002790626324,0.13939111813801364
2.416497726093802e-06,5.87961966476279,1.3634204056373143,66.67982981725042,105.25668293156606
427.56683168313646,166.94368977459303,459.0905030601265,823.2714146757569,142.04977609587735
