first-k,SMRS,TextRank,FWSR-BM25,FWSR-SIF
0.05050508168485467,0.04641125937223757,0.043789876614738155,0.04371877815318839,0.03859752431311455
0.05225726029742749,0.04920312487069233,0.03799850612244668,0.03719056659695058,0.037311486325859164
0.05838621489889488,0.05509923812929199,0.06272475751839056,0.06177641919531567,0.056968775286393665
0.055138180809730916,0.055319023722544165,0.043678528380119236,0.03944992022332233,0.04869440924528671
0.060323392118555384,0.05580480480565529,0.045913494712214155,0.03978673210477195,0.050773691770846986
0.07209613553623515,0.061661047535679935,0.061723073026169896,0.056036679422517076,0.06681420552324592
0.08029498042656705,0.06684662316921537,0.07009118902695426,0.05427599844468523,0.07045690229084202
0.08307292064780433,0.13838935641604427,0.06129058143696615,0.04680691477516258,0.07448626108458845
0.05838621717105131,0.055099233349962924,0.06272476550839994,0.06177641585886016,0.056968780066291205
2.7598945862746773e-07,0.053441408233692395,0.004109568767811358,0.000412897693852024,0.00038031878200169017
25.751650432545098,17.832204014086425,30.391446164998467,35.51517281388337,19.7093886257286
