first-k,SMRS,TextRank,FWSR-BM25,FWSR-SIF
0.051233817276738,0.0493948191294,0.0589144715724,0.051787664892582,0.05125
0.05576670572667,0.070956619120362,0.054772158755059,0.048707397620467,0.063745
0.060665280694589,0.042145956125237,0.08557468259083,0.076061726217294,0.064731
0.014517691691223,0.006558763297385,0.029026713135001,0.020682725244528,0.012073
0.016151024065061,0.01193899263976,0.024242623958326,0.017214554983979,0.016314
0.014279641926288,0.004969290976384,0.039568712692373,0.031033715021879,0.012406
0.046005185062683,0.043289540012918,0.050460460367317,0.050678734311751,0.040941
0.048726571726834,0.068095934546603,0.04617292107975,0.046415609916511,0.057892
0.050550764516606,0.039120029130795,0.076022403385943,0.073140400127758,0.051526
6.57784587947128E-07,0.407768957155125,0.039519536726658,0.018112128116729,0.013322
57.0179260912531,25.9194436340566,86.3794544489118,86.2732861549742,46.030289
