first-k,SMRS,TextRank,FWSR-BM25,FWSR-SIF
0.1872139769500586,0.0877691334660004,0.11394809306591225,0.10092044028773842,0.15080510765567295
0.1690986201105747,0.08564625681964443,0.1226603298983744,0.0825065899132294,0.17593856764354515
0.23168961260156673,0.10731009700021571,0.13710671616727077,0.14876569170885515,0.18080777492361397
0.12237384858959809,0.04351626523356831,0.06919810499639623,0.06717967175063631,0.10508609552781117
0.11834095828170621,0.048667124371890996,0.0747500601197742,0.05469734430629359,0.1399852758817032
0.14017710150336796,0.04997601941285325,0.07904621121793969,0.09637950177839215,0.11068637412900262
0.17114672857005161,0.0768585637189814,0.10904536224913426,0.08564256343338994,0.13819878270301153
0.1620401746388264,0.08121143757297057,0.11756850647988025,0.07498889758515594,0.16619226607609164
0.2202495186235685,0.09557574434244674,0.13156040953334738,0.14039789971449593,0.1739332272349821
3.1629798797182086e-07,0.07243419682964033,0.004718417466262847,0.000293408708181247,0.37526373671435914
47.64245585609542,35.227653909961134,41.39920772188763,46.04152907973409,37.855218926853404
