first-k,SMRS,TextRank,FWSR-BM25,FWSR-SIF
0.16232050185766717,0.14089838617124548,0.14515384573905105,0.11317875681638898,0.14932432038684754
0.10025629428614503,0.0919229469415343,0.08161702779266519,0.06144298070687666,0.10582750582750583
0.5028067361668003,0.25,0.6128941441441441,0.7421182266009853,0.310377358490566
0.05039899678406545,0.013503245923490795,0.03580243496660197,0.02991168896947993,0.020683603454808554
0.029182989837052177,0.010263157894736842,0.019448745508937028,0.01572952539286704,0.014545646884586903
0.1599025974025974,0.02821939586645469,0.19794891640866874,0.26726726726726724,0.04478609625668449
0.10166398194727062,0.0885910753829767,0.07748214592012723,0.06012934173997738,0.10826878713692689
0.09812871871735478,0.0859264168332108,0.0763849368536626,0.05968324813751488,0.09961832061068703
0.4995051954477981,0.2485294117647059,0.5847701149425287,0.6913515406162465,0.284366576819407
2.384185791015625e-06,1.3782600164413452,0.09685337543487549,2.5017921924591064,3.0548853874206543
574.5,205.5,1018.5,1810.5,227.5
