first-k,SMRS,TextRank,FWSR-BM25,FWSR-SIF
0.2909302087019115,0.1285431728297306,0.27848478392509446,0.23888111478717672,0.2469295365456089
0.22159887798036465,0.12347560975609756,0.20809957924263675,0.1608338405356056,0.2204861111111111
0.4055059523809524,0.14817073170731707,0.4301948051948052,0.3854895104895105,0.31754032258064513
0.09353741057504997,0.0,0.08098292375971522,0.0635561122297724,0.06627424890939053
0.06900198281559815,0.0,0.05625,0.042997542997543,0.056661316211878004
0.1379492600422833,0.0,0.1260377358490566,0.12022703818369453,0.09761904761904762
0.23005066921709355,0.11469817001802396,0.21506662914678093,0.16777100300490363,0.201298701298106
0.20769927536231886,0.12158167036215817,0.1956521739130435,0.1538515406162465,0.19803921568627453
0.36602870813397126,0.1396103896103896,0.3763888888888889,0.33641304347826084,0.2898981324278438
2.0265579223632812e-06,0.4193979501724243,0.006718873977661133,0.0005083084106445312,0.0006424188613891602
84.0,46.0,96.5,100.5,63.5
