first-k,SMRS,TextRank,FWSR-BM25,FWSR-SIF
0.3047851888571714,0.11773041178856847,0.3209676143960867,0.2924619310094963,0.2424434198231232
0.26686369826655515,0.13192160502243244,0.2943171847111261,0.23164039278215612,0.2480892931606645
0.37289784012598076,0.1217747825622255,0.3739486628096566,0.4176005052124574,0.2729130704102322
0.12846797329630597,0.023739039619207508,0.1063439983505879,0.09687512603092138,0.09198333456717535
0.11155157912303887,0.024946044092685207,0.09687763796324265,0.0756440154588622,0.09904108436064156
0.16072820611346678,0.025987580304906253,0.12927202587444914,0.1447582255275469,0.10238116315174933
0.26316364315365726,0.1006039990859126,0.2726103465020679,0.22546690561435992,0.2019407701036684
0.24785623640279159,0.12515601687269456,0.2661900501538165,0.20664153350205247,0.22369950323375917
0.3467072484167044,0.11286815801712166,0.3375783487692923,0.3747156423092804,0.2507489014676398
2.0503997802734374e-06,0.4596526527404785,0.008344879150390625,0.0006232213973999023,0.15963444232940674
74.42,44.18,84.84,106.24,57.68
